experiment_id,device_id,session_uid,recording_run_id,device_session_id,record_id,window_idx,window_start_ms,window_end_ms,sample_count,sample_rate_hz,movement_type,movement_label,subject_id,acc_norm_mean,acc_norm_std,acc_norm_max,acc_norm_min,acc_norm_range,acc_zcr,ax_std,ax_mean,ay_std,ay_mean,az_std,az_mean,gyro_norm_mean,gyro_norm_std,gyro_norm_max,gx_std,gy_std,gz_std
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,8,18,547581,549681,210,100.0,walking,unknown,child_01,1.0922,0.148,1.7491,0.8759,0.8732,10.48,0.1156,-0.304,0.1583,1.0254,0.1793,0.0217,134.4,57.2,246.28,18.4679,76.0856,120.8837
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,8,19,547831,549931,210,100.0,walking,unknown,child_01,1.0915,0.1495,1.7491,0.8248,0.9243,9.52,0.1261,-0.3215,0.1587,1.018,0.1813,-0.0013,139.17,58.82,246.28,37.9858,79.0132,108.2954
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,8,20,548081,550181,210,100.0,walking,unknown,child_01,1.0761,0.1499,1.7491,0.8248,0.9243,9.05,0.131,-0.3082,0.1568,1.0059,0.1785,-0.0072,140.42,59.27,246.28,39.2236,73.6175,102.9869
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,8,21,548331,550431,210,100.0,walking,unknown,child_01,1.0703,0.1481,1.7491,0.8248,0.9243,10.48,0.1407,-0.3262,0.1506,0.993,0.179,-0.0208,135.23,58.24,246.28,38.936,73.2584,94.4892
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,8,22,548581,550681,210,100.0,walking,unknown,child_01,1.092,0.1604,1.7491,0.8248,0.9243,10.0,0.136,-0.3547,0.1587,1.0044,0.1948,-0.0434,139.55,54.46,246.28,35.5266,71.7846,95.8872
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,8,23,548831,550931,210,100.0,walking,unknown,child_01,1.0741,0.1686,1.7491,0.7681,0.981,8.57,0.1385,-0.3495,0.1638,0.9888,0.1828,-0.0527,130.07,55.9,246.28,34.8695,66.9807,77.0612
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,8,24,549081,551181,210,100.0,walking,unknown,child_01,1.0676,0.1743,1.7491,0.7412,1.0079,8.57,0.1394,-0.3381,0.1668,0.9867,0.1788,-0.0544,134.69,53.05,246.28,34.2307,64.9949,87.6779
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,8,25,549331,551431,210,100.0,walking,unknown,child_01,1.0608,0.1617,1.4905,0.7412,0.7493,9.05,0.1446,-0.3461,0.1484,0.9782,0.1774,-0.0225,125.74,49.01,233.23,35.6458,71.1509,82.1791
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,8,26,549581,551681,210,100.0,walking,unknown,child_01,1.0609,0.1646,1.4905,0.7412,0.7493,7.62,0.1431,-0.3321,0.1527,0.9879,0.1487,0.0221,127.47,47.23,208.79,40.3991,65.8447,92.5134
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,8,27,549831,551931,210,100.0,walking,unknown,child_01,1.0509,0.1654,1.4905,0.7412,0.7493,10.0,0.132,-0.2883,0.1525,0.9929,0.1383,0.0551,124.75,44.76,205.51,37.1492,76.6263,96.6949
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,8,28,550081,552181,210,100.0,walking,unknown,child_01,1.0673,0.1629,1.4905,0.7412,0.7493,10.0,0.1346,-0.297,0.1505,1.0057,0.1413,0.0717,125.3,46.67,214.98,27.2163,66.5916,112.0353
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,8,29,550331,552431,210,100.0,walking,unknown,child_01,1.0888,0.1804,1.7291,0.7412,0.9879,7.62,0.1211,-0.2909,0.171,1.0316,0.1367,0.0814,131.97,49.8,248.91,23.8771,65.6712,121.7915
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,8,30,550581,552681,210,100.0,walking,unknown,child_01,1.0786,0.1764,1.7291,0.7412,0.9879,7.14,0.1086,-0.2743,0.1725,1.0295,0.0813,0.1059,141.14,60.01,267.81,22.6763,62.2818,136.0399
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,9,0,561565,563665,210,100.0,walking,unknown,child_01,1.3924,0.4005,2.4804,0.4258,2.0546,7.62,0.5641,-0.3797,0.3802,1.2077,0.1807,0.0324,217.24,89.08,386.26,37.6977,89.1972,213.3305
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,9,1,561815,563915,210,100.0,walking,unknown,child_01,1.4475,0.406,2.4804,0.4258,2.0546,6.67,0.5949,-0.4421,0.3929,1.2334,0.1855,0.0217,211.42,90.42,386.26,38.6079,84.1394,209.1091
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,9,2,562065,564165,210,100.0,walking,unknown,child_01,1.4814,0.363,2.4804,0.8628,1.6176,6.19,0.6154,-0.4413,0.3734,1.2559,0.1885,0.0225,223.7,89.11,386.26,37.4864,85.1889,219.9263
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,9,3,562315,564415,210,100.0,walking,unknown,child_01,1.5063,0.3488,2.4804,0.8628,1.6176,4.76,0.6134,-0.375,0.3822,1.3019,0.1804,0.0052,237.52,102.11,452.18,42.8322,83.8116,240.3949
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,9,4,562565,564665,210,100.0,walking,unknown,child_01,1.5633,0.391,2.7548,0.8628,1.892,4.76,0.6545,-0.4263,0.424,1.3304,0.1908,0.0174,237.56,102.04,452.18,51.1406,82.9197,237.8124
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,9,5,562815,564915,210,100.0,walking,unknown,child_01,1.5942,0.3769,2.7548,0.9058,1.849,3.81,0.649,-0.4807,0.4188,1.3494,0.1864,0.0214,259.21,118.32,544.92,55.1123,91.3053,260.4858
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,9,6,563065,565165,210,100.0,walking,unknown,child_01,1.6029,0.4028,2.7548,0.7808,1.974,3.81,0.6529,-0.4389,0.4432,1.3708,0.1909,-0.0256,285.16,134.55,572.55,79.2476,107.8496,283.0817
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,9,7,563315,565415,210,100.0,walking,unknown,child_01,1.6095,0.3987,2.7548,0.775,1.9798,3.81,0.6534,-0.4576,0.4432,1.3642,0.2274,-0.0604,284.21,135.84,572.55,90.3565,117.9027,272.7416
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,9,8,563565,565665,210,100.0,walking,unknown,child_01,1.5356,0.4425,2.7548,0.4022,2.3526,3.81,0.5691,-0.5264,0.4418,1.3054,0.2295,-0.0354,290.48,128.45,572.55,99.2668,123.0303,271.2729
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,9,9,563815,565915,210,100.0,walking,unknown,child_01,1.5077,0.4628,2.7548,0.4022,2.3526,4.29,0.5435,-0.4854,0.4593,1.3008,0.229,-0.029,287.91,127.13,572.55,107.2979,118.8526,265.8565
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,9,10,564065,566165,210,100.0,walking,unknown,child_01,1.4565,0.4889,2.7548,0.4022,2.3526,4.76,0.544,-0.4904,0.4825,1.2394,0.2343,-0.0164,279.58,129.7,572.55,109.1515,116.0888,253.0201
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,9,11,564315,566415,210,100.0,walking,unknown,child_01,1.3833,0.5123,2.7548,0.4022,2.3526,5.24,0.4648,-0.5717,0.4962,1.1504,0.2513,0.0161,269.07,129.99,572.55,110.0212,114.3904,238.6211
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,9,12,564565,566665,210,100.0,walking,unknown,child_01,1.3216,0.5023,2.7548,0.4022,2.3526,5.71,0.3984,-0.517,0.5033,1.1222,0.2445,0.022,247.65,135.23,572.55,107.1973,110.2318,221.8138
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,9,13,564815,566915,210,100.0,walking,unknown,child_01,1.203,0.445,2.4832,0.4022,2.081,6.67,0.3872,-0.4828,0.4337,1.0082,0.2403,0.0009,218.88,117.62,572.55,96.173,105.6085,172.5772
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,9,14,565065,567165,210,100.0,walking,unknown,child_01,1.2023,0.4475,2.4832,0.4022,2.081,6.67,0.244,-0.5551,0.4376,1.016,0.232,0.0253,193.24,106.66,572.55,96.2786,93.317,149.0327
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,9,15,565315,567415,210,100.0,walking,unknown,child_01,1.1094,0.3614,2.1304,0.4022,1.7282,8.1,0.2755,-0.4605,0.3687,0.952,0.1683,0.0525,164.29,65.72,311.61,81.4853,83.878,119.5043
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,9,16,565565,567665,210,100.0,walking,unknown,child_01,1.0837,0.3594,2.1304,0.4022,1.7282,7.62,0.2826,-0.4369,0.3656,0.9314,0.1662,0.0642,143.43,60.98,251.33,59.675,78.7021,102.9487
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,9,17,565815,567915,210,100.0,walking,unknown,child_01,1.086,0.3412,2.4616,0.5415,1.9201,7.62,0.2462,-0.4594,0.3606,0.9282,0.1761,0.0397,128.91,61.61,240.14,53.8693,78.0459,89.0417
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,9,18,566065,568165,210,100.0,walking,unknown,child_01,1.1238,0.3573,2.4616,0.5903,1.8713,7.62,0.2409,-0.4243,0.3852,0.9853,0.1815,0.0198,123.47,56.47,225.83,42.6244,82.0837,94.1121
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,9,19,566315,568415,210,100.0,walking,unknown,child_01,1.0775,0.3857,2.4616,0.3339,2.1277,6.67,0.2318,-0.3791,0.402,0.9634,0.1505,-0.0078,119.5,55.44,225.83,33.2168,75.4464,101.3582
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,9,20,566565,568665,210,100.0,walking,unknown,child_01,1.1572,0.4278,2.5138,0.3339,2.1799,6.67,0.3216,-0.4364,0.4106,1.0193,0.1414,-0.0264,123.45,57.82,264.48,36.2007,72.0974,109.4709
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,9,21,566815,568915,210,100.0,walking,unknown,child_01,1.1282,0.4431,2.5138,0.2473,2.2665,7.62,0.3407,-0.401,0.4228,0.9972,0.1374,-0.0092,123.61,62.33,264.48,32.979,61.4499,112.4151
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,9,22,567065,569165,210,100.0,walking,unknown,child_01,1.1527,0.4624,2.5138,0.2473,2.2665,8.57,0.3483,-0.3715,0.444,1.0329,0.1373,-0.0151,141.49,74.88,341.98,40.2664,64.7849,139.5155
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,9,23,567315,569415,210,100.0,walking,unknown,child_01,1.2003,0.4751,2.5138,0.2473,2.2665,6.67,0.3617,-0.4226,0.4497,1.0634,0.1513,-0.0305,142.04,75.82,341.98,41.413,71.9698,136.771
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,9,24,567565,569665,210,100.0,walking,unknown,child_01,1.2188,0.5217,2.711,0.2473,2.4637,6.67,0.3437,-0.4473,0.5049,1.0774,0.1515,-0.0276,162.4,79.15,341.98,42.254,77.3115,157.0396
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,9,25,567815,569915,210,100.0,walking,unknown,child_01,1.2261,0.5334,2.711,0.1712,2.5398,7.14,0.358,-0.3964,0.5105,1.1042,0.1454,-0.0372,173.09,74.72,341.98,43.3096,77.6103,163.1551
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,10,0,583279,585379,210,100.0,walking,unknown,child_01,1.3431,0.433,2.5669,0.4085,2.1584,3.33,0.4682,-0.524,0.3666,1.158,0.1493,-0.0003,224.98,100.95,428.04,29.9778,109.7298,217.5394
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,10,1,583529,585629,210,100.0,walking,unknown,child_01,1.3756,0.4187,2.5669,0.4659,2.101,3.81,0.5024,-0.4697,0.3734,1.1944,0.167,-0.0204,214.93,103.81,428.04,33.6702,98.854,212.745
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,10,2,583779,585879,210,100.0,walking,unknown,child_01,1.34,0.3928,2.1426,0.4659,1.6767,4.76,0.4399,-0.4157,0.3618,1.1887,0.1988,-0.0061,214.87,106.05,428.04,30.5831,85.3937,220.7812
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,10,3,584029,586129,210,100.0,walking,unknown,child_01,1.3703,0.3971,2.1839,0.4659,1.718,5.24,0.4454,-0.4834,0.3651,1.196,0.1987,-0.0096,218.1,102.72,428.04,31.0381,97.5369,217.9701
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,10,4,584279,586379,210,100.0,walking,unknown,child_01,1.4031,0.4332,2.4955,0.2918,2.2037,6.67,0.5547,-0.3877,0.4314,1.2136,0.1959,-0.0332,218.31,102.54,428.04,33.5269,106.372,212.3291
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,10,5,584529,586629,210,100.0,walking,unknown,child_01,1.3832,0.4446,2.4955,0.2918,2.2037,7.62,0.5276,-0.3619,0.4582,1.206,0.1909,-0.0304,226.18,106.2,428.04,36.0578,108.5501,221.5511
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,10,6,584779,586879,210,100.0,walking,unknown,child_01,1.4232,0.437,2.4955,0.2918,2.2037,7.14,0.5136,-0.4022,0.4563,1.241,0.2012,-0.046,234.14,105.33,428.04,38.4316,124.8185,220.6938
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,10,7,585029,587129,210,100.0,walking,unknown,child_01,1.3994,0.4445,2.4955,0.2918,2.2037,7.14,0.5034,-0.373,0.465,1.2251,0.1991,-0.0815,225.61,104.28,416.03,40.3754,120.1851,208.4477
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,10,8,585279,587379,210,100.0,walking,unknown,child_01,1.3224,0.4629,2.4955,0.2918,2.2037,8.1,0.4938,-0.3646,0.5301,1.121,0.2001,-0.0913,228.23,99.6,416.03,62.0534,115.4938,206.4245
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,10,9,585529,587629,210,100.0,walking,unknown,child_01,1.334,0.4532,2.4955,0.2918,2.2037,8.1,0.4984,-0.4559,0.5195,1.0863,0.2454,-0.1363,239.39,102.05,419.11,85.3825,137.3956,191.2251
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,10,10,585779,587879,210,100.0,walking,unknown,child_01,1.3353,0.4487,2.4955,0.2918,2.2037,7.62,0.4772,-0.4603,0.5155,1.0977,0.2047,-0.1792,226.23,102.43,419.11,84.1575,123.6556,173.8804
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,10,11,586029,588129,210,100.0,walking,unknown,child_01,1.258,0.4474,2.4955,0.2918,2.2037,8.57,0.4465,-0.386,0.5101,1.0501,0.2117,-0.1637,225.12,100.86,419.11,83.0636,114.4299,173.2599
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,10,12,586279,588379,210,100.0,walking,unknown,child_01,1.2136,0.3988,2.3382,0.4168,1.9214,8.1,0.3819,-0.4224,0.4453,1.019,0.2345,-0.1259,208.51,106.93,419.11,80.2031,117.3014,159.2632
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,10,13,586529,588629,210,100.0,walking,unknown,child_01,1.1599,0.3579,2.2142,0.4168,1.7974,7.62,0.3037,-0.4355,0.3937,0.9834,0.234,-0.1217,182.89,100.65,419.11,75.1259,99.7656,123.3337
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,10,14,586779,588879,210,100.0,walking,unknown,child_01,1.0966,0.3369,2.2142,0.4168,1.7974,8.1,0.2825,-0.3848,0.3715,0.9382,0.2365,-0.1185,183.02,98.09,419.11,82.7727,117.0008,127.1762
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,10,15,587029,589129,210,100.0,walking,unknown,child_01,1.0797,0.3359,2.2142,0.4168,1.7974,9.05,0.2689,-0.4224,0.3576,0.9151,0.238,-0.0767,161.44,86.91,419.11,82.9897,128.2186,80.2585
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,10,16,587279,589379,210,100.0,walking,unknown,child_01,1.1132,0.3081,2.2142,0.553,1.6612,9.05,0.2358,-0.406,0.3296,0.9685,0.2388,-0.0997,178.35,93.96,419.11,84.228,133.6143,110.3948
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,10,17,587529,589629,210,100.0,walking,unknown,child_01,1.1062,0.2668,1.7295,0.553,1.1765,8.57,0.1803,-0.3407,0.2509,1.0224,0.1883,-0.0501,163.59,81.75,340.41,67.9594,112.7755,125.0163
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,10,18,587779,589879,210,100.0,walking,unknown,child_01,1.1097,0.2613,1.7295,0.553,1.1765,8.57,0.1681,-0.3383,0.2545,1.0317,0.1642,-0.03,160.6,84.0,358.07,69.1376,93.0445,135.7719
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,10,19,588029,590129,210,100.0,walking,unknown,child_01,1.1236,0.2595,1.7295,0.553,1.1765,9.05,0.1828,-0.3541,0.2511,1.0406,0.1566,-0.0256,167.1,90.34,384.03,73.2628,91.6298,143.9389
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,10,20,588279,590379,210,100.0,walking,unknown,child_01,1.1456,0.2792,1.7295,0.553,1.1765,7.62,0.2001,-0.3657,0.265,1.0579,0.155,-0.0567,182.36,100.38,411.95,78.994,97.2258,160.4404
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,10,21,588529,590629,210,100.0,walking,unknown,child_01,1.1597,0.2939,1.7295,0.5497,1.1798,6.67,0.2114,-0.3715,0.2819,1.0686,0.1563,-0.0518,197.21,103.13,411.95,82.5892,96.3539,179.0667
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,1,0,630910,633010,210,100.0,jumping,unknown,child_01,1.163,1.0944,4.8701,0.1355,4.7346,5.24,0.8289,-0.7338,0.9051,0.5022,0.4108,0.2912,114.92,60.14,287.34,50.0001,99.3673,65.958
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,1,1,631160,633260,210,100.0,jumping,unknown,child_01,1.276,1.1163,4.8701,0.1376,4.7325,6.67,0.8327,-0.8111,0.8944,0.5848,0.502,0.3593,127.68,63.19,288.67,50.6656,113.578,69.0152
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,1,2,631410,633510,210,100.0,jumping,unknown,child_01,1.1693,1.0718,4.8701,0.1376,4.7325,7.14,0.7821,-0.6985,0.849,0.5011,0.5322,0.4017,134.49,65.41,288.67,60.6344,116.3849,67.0486
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,1,3,631660,633760,210,100.0,jumping,unknown,child_01,1.1923,1.077,4.8701,0.1376,4.7325,7.14,0.7615,-0.6548,0.8323,0.4672,0.6359,0.5076,142.86,68.19,312.97,70.1141,122.4609,67.0026
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,1,4,631910,634010,210,100.0,jumping,unknown,child_01,1.2788,1.0994,4.8701,0.1376,4.7325,7.14,0.7687,-0.6108,0.8429,0.4514,0.7413,0.6452,149.32,69.17,312.97,72.3493,124.3508,69.1628
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,2,0,645211,647311,210,100.0,jumping,unknown,child_01,1.1758,1.1549,4.1128,0.0493,4.0635,4.29,1.1627,-0.9522,0.6137,0.1645,0.2161,0.0848,116.9,59.54,312.75,58.3281,78.6043,86.357
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,2,1,645461,647561,210,100.0,jumping,unknown,child_01,1.2573,1.1526,4.0818,0.0589,4.0229,4.76,1.1266,-1.0502,0.6655,0.2477,0.175,0.0483,121.7,60.71,312.75,62.6541,80.6624,87.8447
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,2,2,645711,647811,210,100.0,jumping,unknown,child_01,1.1089,1.0959,4.0818,0.0589,4.0229,4.29,1.0911,-0.8741,0.6437,0.1732,0.1697,0.0555,110.84,59.71,312.75,55.97,73.4663,83.0179
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,2,3,645961,648061,210,100.0,jumping,unknown,child_01,1.2479,1.1913,4.4297,0.0589,4.3708,4.76,1.1454,-1.0383,0.6792,0.2986,0.1828,0.0486,109.94,56.33,250.59,54.6064,67.7156,84.0096
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,2,4,646211,648311,210,100.0,jumping,unknown,child_01,1.1242,1.1093,4.4297,0.0732,4.3565,4.76,1.066,-0.884,0.6828,0.2714,0.1875,0.0378,114.52,54.96,250.59,58.986,66.273,83.6766
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,2,5,646461,648561,210,100.0,jumping,unknown,child_01,1.2942,1.177,4.4297,0.0732,4.3565,4.76,1.1583,-0.9968,0.7343,0.3635,0.2286,0.0361,124.36,57.42,250.59,71.6505,69.1335,78.4698
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,2,6,646711,648811,210,100.0,jumping,unknown,child_01,1.246,1.1176,4.4297,0.0732,4.3565,4.29,1.1073,-0.9579,0.7078,0.3093,0.2461,-0.0219,137.89,71.79,345.52,77.8999,72.0226,81.6909
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,3,0,654267,656367,210,100.0,jumping,unknown,child_01,1.3345,1.3069,5.6705,0.0574,5.6131,4.29,1.1943,-0.9721,0.8407,0.5244,0.3494,-0.1167,107.42,58.02,342.63,71.3316,80.7373,54.4947
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,3,1,654517,656617,210,100.0,jumping,unknown,child_01,1.1591,1.0972,4.9505,0.0574,4.8931,3.81,1.0171,-0.7818,0.7674,0.3998,0.3614,-0.1493,114.42,63.7,342.63,71.4723,87.8139,65.033
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,3,2,654767,656867,210,100.0,jumping,unknown,child_01,1.2896,1.1261,4.9505,0.0574,4.8931,4.29,0.9835,-0.9082,0.8226,0.544,0.3959,-0.0994,109.22,61.47,342.63,72.2494,78.5645,65.1468
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,3,3,655017,657117,210,100.0,jumping,unknown,child_01,1.1953,1.1142,4.9505,0.0574,4.8931,4.76,0.9459,-0.8039,0.831,0.5074,0.4247,-0.0275,106.04,61.75,342.63,69.5542,79.8773,61.8709
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,3,4,655267,657367,210,100.0,jumping,unknown,child_01,1.2833,1.0802,4.9505,0.0603,4.8902,5.24,0.9527,-0.8401,0.8346,0.5202,0.4817,0.0325,111.64,61.96,342.63,70.3013,83.9274,64.9658
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,3,5,655517,657617,210,100.0,jumping,unknown,child_01,1.2252,1.047,4.9505,0.0603,4.8902,5.24,0.9069,-0.7656,0.8463,0.4916,0.4787,0.038,115.73,63.0,342.63,71.5285,87.4844,66.7116
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,3,6,655767,657867,210,100.0,jumping,unknown,child_01,1.3368,1.0723,4.9505,0.1366,4.8139,5.24,0.9565,-0.8934,0.8354,0.5375,0.4794,0.0846,116.59,62.29,342.63,69.1455,89.2337,67.297
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,3,7,656017,658117,210,100.0,jumping,unknown,child_01,1.1878,0.9639,4.0879,0.0632,4.0247,5.24,0.8635,-0.7733,0.7816,0.4412,0.4161,0.1336,113.35,61.77,316.99,56.3946,95.4649,63.8943
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,3,8,656267,658367,210,100.0,jumping,unknown,child_01,1.3155,0.9655,4.0879,0.0632,4.0247,5.24,0.8936,-0.9194,0.7902,0.4543,0.4092,0.145,119.77,58.92,316.99,56.3994,98.178,70.0218
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,4,0,666248,668348,210,100.0,jumping,unknown,child_01,2.4156,2.2484,7.4231,0.0632,7.3599,2.38,1.697,-1.1818,1.9006,1.6246,0.5293,-0.2867,363.6,293.53,994.55,107.4388,169.3848,417.7536
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,4,1,666498,668598,210,100.0,jumping,unknown,child_01,2.8416,2.2829,7.4334,0.0632,7.3702,2.38,1.8379,-1.3642,1.9426,1.9693,0.5367,-0.3277,415.4,300.06,994.55,109.2149,181.4764,465.3965
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,4,2,666748,668848,210,100.0,jumping,unknown,child_01,2.5795,2.3187,7.4334,0.0632,7.3702,2.38,1.8245,-1.213,1.9523,1.7403,0.5133,-0.3556,369.51,309.08,994.55,106.8335,169.3911,432.8911
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,5,0,676985,679085,210,100.0,jumping,unknown,child_01,1.2539,1.2906,4.6498,0.0469,4.6029,6.19,1.4294,-0.9183,0.5103,0.0136,0.3011,-0.0114,138.74,64.33,312.02,56.9382,118.4909,77.5665
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,5,1,677235,679335,210,100.0,jumping,unknown,child_01,1.2654,1.3454,4.6498,0.0469,4.6029,4.76,1.3926,-1.0157,0.5792,0.0947,0.3086,0.0225,127.85,64.86,312.02,57.3626,108.1986,73.3533
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,5,2,677485,679585,210,100.0,jumping,unknown,child_01,1.1523,1.2351,4.5055,0.0469,4.4586,4.76,1.2773,-0.9055,0.5475,0.1477,0.2777,0.0542,116.79,54.26,312.02,57.9148,94.9432,64.0289
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,5,3,677735,679835,210,100.0,jumping,unknown,child_01,1.2417,1.2716,4.5055,0.0469,4.4586,5.24,1.289,-1.0203,0.5849,0.1618,0.2907,0.0575,132.18,63.2,312.02,60.9321,95.1753,91.8678
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,5,4,677985,680085,210,100.0,jumping,unknown,child_01,1.1025,1.1691,4.5055,0.0469,4.4586,5.24,1.1706,-0.8859,0.5692,0.1479,0.2774,0.066,132.88,64.86,312.02,61.3788,93.8073,93.4689
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,5,5,678235,680335,210,100.0,jumping,unknown,child_01,1.2611,1.2124,4.5055,0.0469,4.4586,5.71,1.2149,-1.0382,0.6028,0.2032,0.318,0.0299,136.11,65.54,312.02,61.9414,99.0107,94.1319
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,5,6,678485,680585,210,100.0,jumping,unknown,child_01,1.2094,1.1868,5.0672,0.0469,5.0203,5.24,1.1363,-0.9301,0.7358,0.2425,0.3367,0.0355,144.08,72.96,386.9,68.9261,106.5608,98.1748
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,5,7,678735,680835,210,100.0,jumping,unknown,child_01,1.2674,1.1575,5.0672,0.0522,5.015,6.19,1.1071,-0.9757,0.7736,0.2126,0.349,0.053,140.62,73.81,386.9,69.0572,103.677,96.3542
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,5,8,678985,681085,210,100.0,jumping,unknown,child_01,1.2834,1.2488,5.6212,0.0522,5.569,5.71,1.152,-0.963,0.8842,0.2569,0.3195,0.051,148.57,93.67,613.78,70.0318,129.4213,95.151
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,5,9,679235,681335,210,100.0,jumping,unknown,child_01,1.3639,1.2363,5.6212,0.0813,5.5399,5.71,1.1647,-0.9587,0.8858,0.2767,0.487,0.1213,160.76,96.26,613.78,79.1096,137.5219,95.8131
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,6,0,685978,688078,210,100.0,jumping,unknown,child_01,1.4118,1.3727,8.1516,0.0638,8.0878,6.67,1.4175,-1.0206,0.6491,0.2395,0.534,0.2504,176.08,111.57,564.28,86.3989,166.6461,82.099
