row_type,session_id,record_id,sample_id,device_timestamp_ms,ax,ay,az,gx,gy,gz,acc_norm,event_type,sample_count
DATA,A001,1,86,17495,0.8663,0.0242,1.0261,-15.3198,-40.8936,-9.8877,1.3431,,
DATA,A001,1,87,17515,0.8773,0.0144,1.0418,-17.3340,-41.8091,-9.1553,1.3620,,
DATA,A001,1,88,17535,0.8768,0.0083,1.0337,-18.9819,-43.5181,-8.6060,1.3555,,
DATA,A001,1,89,17555,0.8753,0.0079,1.0295,-18.5547,-43.8843,-8.5449,1.3514,,
DATA,A001,1,90,17575,0.8785,0.0015,1.0332,-18.3716,-44.0674,-9.0332,1.3562,,
DATA,A001,1,91,17595,0.8834,-0.0044,1.0327,-16.7847,-42.8467,-9.6436,1.3590,,
DATA,A001,1,92,17615,0.8800,0.0042,1.0278,-16.1133,-40.2832,-9.3384,1.3531,,
DATA,A001,1,93,17635,0.8785,-0.0014,1.0278,-16.0522,-40.4663,-9.4604,1.3521,,
DATA,A001,1,94,17655,0.8748,0.0032,1.0252,-15.9912,-40.8325,-9.6436,1.3477,,
DATA,A001,1,95,17675,0.8746,0.0052,1.0264,-17.1509,-40.7715,-9.2773,1.3485,,
DATA,A001,1,96,17695,0.8773,0.0074,1.0300,-16.9678,-40.1001,-9.7656,1.3530,,
DATA,A001,1,97,17715,0.8814,0.0030,1.0320,-16.3574,-40.7715,-10.2539,1.3572,,
DATA,A001,1,98,17735,0.8817,0.0022,1.0344,-16.0522,-39.6118,-9.8877,1.3592,,
DATA,A001,1,99,17755,0.8807,0.0010,1.0335,-16.6016,-40.4053,-9.4604,1.3578,,
DATA,A001,1,100,17775,0.8814,-0.0004,1.0244,-16.0522,-40.5273,-9.8267,1.3514,,
DATA,A001,1,126,18338,0.8946,-0.0026,1.0178,-15.8081,-39.1846,-10.0708,1.3551,,
DATA,A001,1,127,18358,0.8924,-0.0087,1.0173,-15.8081,-38.9404,-9.5825,1.3533,,
DATA,A001,1,128,18378,0.8941,-0.0070,1.0149,-15.8691,-38.7573,-9.7656,1.3526,,
DATA,A001,1,129,18398,0.8949,-0.0056,1.0208,-15.3198,-38.8184,-9.6436,1.3575,,
DATA,A001,1,130,18418,0.8934,-0.0031,1.0129,-15.8691,-39.5508,-9.7046,1.3506,,
